division_key,anchor_type,anchor_text,source_url_or_doc,checked_by,checked_ts,status,verified_value,note
fx_trading,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | FICC",,,,UNVERIFIED,,
fx_trading,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | FICC intermediation",,,,UNVERIFIED,,
fx_trading,A2,UBS Group AG | Annual Report | FY2023 | Investment Bank — Global Markets,,,,UNVERIFIED,,
fx_trading,A3,BIS | Triennial Central Bank Survey 2022 - foreign exchange daily average turnover | 7.5 USD trillion per day | as_of 2022-04,,,,UNVERIFIED,,
fx_trading,A3,BIS | Triennial Central Bank Survey 2022 — global FX turnover | 7.5 USD trillion per day | as_of 2022-04,,,,UNVERIFIED,,
fx_trading,A3,BIS | Triennial Central Bank Survey 2022: global foreign exchange market daily average turnover | 7.5 USD trillion/day | as_of 2022-04,,,,UNVERIFIED,,
fx_trading,A3,"Bank for International Settlements | OTC derivatives statistics — foreign exchange contracts, notional amounts outstanding | 110 USD trillion | as_of 2024-06-30",,,,UNVERIFIED,,
fx_trading,A3,"Bank for International Settlements | OTC derivatives statistics — foreign exchange contracts, notional amounts outstanding | 120 USD trillion (approximate) | as_of 2023-12-31",,,,UNVERIFIED,,
fx_trading,A3,Bank for International Settlements | Triennial Central Bank Survey - global FX market average daily turnover | 7.5 USD trillion per day | as_of 2022-04-30,,,,UNVERIFIED,,
fx_trading,A3,Bank for International Settlements | Triennial Central Bank Survey 2022 — global FX turnover | 7506 USD billions per day | as_of 2022-04,,,,UNVERIFIED,,
fx_trading,A3,Bank for International Settlements | Triennial Central Bank Survey — global FX average daily turnover | 7.5 USD trillion per day | as_of 2022-04,,,,UNVERIFIED,,
fx_trading,A3,Bank for International Settlements | Triennial Central Bank Survey — global FX turnover | 7.5 USD trillions per day | as_of 2022-04,,,,UNVERIFIED,,
fx_trading,A3,"Bank for International Settlements | Triennial Central Bank Survey — global OTC foreign exchange turnover, daily averages, April 2022 | 7.5 USD trillion per day | as_of 2022-04-30",,,,UNVERIFIED,,
fx_trading,A3,Bank for International Settlements | Triennial Central Bank Survey: global foreign exchange instrument average daily turnover | 7500000000000 USD/day | as_of 2022-04,,,,UNVERIFIED,,
fx_trading,A3,Bank for International Settlements | Triennial Central Bank Survey—global foreign exchange market turnover | 7.5 USD trillion average daily turnover | as_of 2022-04,,,,UNVERIFIED,,
fx_trading,A3,ICAP | FX Market Statistics | 7500 USD trillion daily turnover | as_of 2023-12-31,,,,UNVERIFIED,,
fx_trading,A4,"SEAT: FX spot / eFX trader; FX spot/forward market maker, eFX pricing quant and algo execution trader; FX spot/forward/NDF market maker; FX spot/forward/options market maker and eFX pricing & risk trader; FX trader (G10 and EM spot, forwards, NDFs and FX swaps); FX trader (G10 and EM spot, forwards, NDFs, FX options; voice and electronic market making); FX trader / market-maker; FX trading desk (spot, forwards/NDFs, options traders); FX/Derivatives Market Maker; Spot, forward, swap, NDF and FX-options salespeople and traders; Spot/forward FX market maker, eFX pricing quant and algo execution desk | cost_per_seat midpoint median 775000.0 | determinable_fraction median 0.6 | 39 terminality tasks",,,,UNVERIFIED,,
institutional_sales_coverage,A1,FINRA suitability rule | United States | FINRA Rule 2111,,,,UNVERIFIED,,
institutional_sales_coverage,A1,MiFID II | European Union | Directive 2014/65/EU Article 24,,,,UNVERIFIED,,
institutional_sales_coverage,A1,SEC Regulation Best Interest | United States | 17 C.F.R. §240.15l-1,,,,UNVERIFIED,,
institutional_sales_coverage,A1,SEC confirmation and disclosure rule | United States | 17 C.F.R. § 240.10b-10,,,,UNVERIFIED,,
institutional_sales_coverage,A2,"Goldman Sachs Group, Inc. | 2024 Form 10-K | FY2024 | Global Banking & Markets",,,,UNVERIFIED,,
institutional_sales_coverage,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income Markets,,,,UNVERIFIED,,
institutional_sales_coverage,A4,SEAT: Institutional salesperson; Multi-asset markets salesperson | cost_per_seat midpoint median 575000.0 | determinable_fraction median 0.4 | 6 terminality tasks,,,,UNVERIFIED,,
leveraged_finance_loan_capital_markets,A1,"ECB Guidance on leveraged transactions | EU | ECB/SSM Guidance, May 2017",,,,UNVERIFIED,,
leveraged_finance_loan_capital_markets,A1,Interagency Guidance on Leveraged Lending | US | 78 FR 17766 (March 2013),,,,UNVERIFIED,,
leveraged_finance_loan_capital_markets,A2,Deutsche Bank AG | Form 20-F | FY2023 | Leveraged Debt Capital Markets,,,,UNVERIFIED,,
leveraged_finance_loan_capital_markets,A3,LSEG LPC (Refinitiv) | Global syndicated lending volume | 4.4 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
leveraged_finance_loan_capital_markets,A4,SEAT: Loan syndicate / leveraged finance desk banker | cost_per_seat midpoint median 750000.0 | determinable_fraction median 0.45 | 4 terminality tasks,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,Broker-dealer customer protection for cleared securities positions | US / SEC | 17 CFR 240.15c3-3,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,CFTC customer funds segregation for futures and cleared swaps | US | 17 CFR 1.20 and Part 22,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,CFTC — FCM financial reporting | US | 17 C.F.R. § 1.10,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,CFTC — derivatives clearing organization standards | US | 17 CFR Part 39,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,CFTC — segregation of cleared swaps and futures customer funds | US | 17 CFR 1.20; 17 CFR 30.7,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,CFTC — segregation of customer funds (FCM) | US | 17 C.F.R. §§ 1.20–1.30; 17 C.F.R. Part 22 (cleared swaps customer collateral),,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,"Clearing member requirements and account segregation under EMIR | EU | Regulation (EU) No 648/2012, Articles 4, 38 and 39",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,Clearing member risk management for customer clearing | US | 17 CFR 1.73,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,Clearing obligation and client account segregation | EU | Regulation (EU) No 648/2012 (EMIR) Art 4 and Art 39,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,"Clearing obligation for standardised OTC derivatives | EU | Regulation (EU) No 648/2012, Article 4; Commission Delegated Regulation (EU) 2015/2205",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,Client clearing documentation and risk management program | US | 17 CFR 1.11 (risk management program) and 17 CFR 1.73 (clearing member risk management),,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,Dodd-Frank — clearing mandate for swaps | US | CEA § 2(h)(1) (7 U.S.C. § 2(h)); CFTC Regulation 50.2,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,"EMIR CCP segregation and portability | EU | Regulation (EU) No 648/2012, Art. 39",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,"EMIR segregation and portability of client clearing accounts | EU | Regulation (EU) No 648/2012, Articles 39 and 48",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,"EMIR — clearing obligation and CCP client asset segregation | EU | Regulation (EU) No 648/2012, Arts. 4 & 39",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,"EMIR — clearing obligation for standardized OTC derivatives | EU | Regulation (EU) No 648/2012, Art. 4",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,FCM customer funds segregation and secured amount requirements | US | Commodity Exchange Act Section 4d; 17 CFR 1.20–1.32 and 17 CFR 30.7,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,"FCM risk management and clearing acceptance standards | US / CFTC | 17 CFR 1.73 (clearing FCM risk management) and 17 CFR 1.20, 1.25, Part 22 (segregation, LSOC)",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A1,FCM segregation of customer funds and investment of customer funds | US | CEA §4d; 17 CFR 1.20-1.30 and 17 CFR 1.25; CFTC Regulation 30.7 for foreign futures,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A2,BNY Mellon | Form 10-K | FY2023 | Market and Wealth Services — Pershing (investment services fees),,,,UNVERIFIED,,
listed_derivatives_client_clearing,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Corporate & Investment Bank - Markets & Securities Services,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A2,JPMorgan Chase | Form 10-K | FY2023 | Securities Services (CIB Markets & Securities Services),,,,UNVERIFIED,,
listed_derivatives_client_clearing,A2,Morgan Stanley | Form 10-K | FY2023 | Institutional Securities - Total non-interest expenses,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | FICC intermediation",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,"Bank for International Settlements | OTC derivatives statistics - notional amounts outstanding, all contracts (share centrally cleared for interest rate swaps) | 667 USD trillion | as_of 2024-06-30",,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,Bank for International Settlements | OTC derivatives statistics — share of interest rate derivatives centrally cleared | 75 per cent of notional (approximate) | as_of 2023-12-31,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,CFTC | Financial Data for FCMs — total customer segregated funds held by FCMs | 470 USD billion | as_of 2023-12-31,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,FIA (Futures Industry Association) | Annual ETD Volume — global futures and options volume | 137.3 billion contracts per year | as_of 2023-12-31,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,FIA (Futures Industry Association) | Annual exchange-traded derivatives volume | 137.3 billions of contracts | as_of 2023-12,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,FIA | Annual Volume Survey - global exchange-traded derivatives contracts traded | 137.3 billion contracts per year | as_of 2023-12-31,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,FIA | Annual exchange-traded derivatives volume (futures and options) | 137.3 billion contracts | as_of 2023-12-31,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,FIA | Global exchange-traded derivatives volume — contracts traded | 137.3 billion contracts | as_of 2023,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A3,Futures Industry Association | Global futures and options volume — contracts traded | 137.3 billion contracts per year | as_of 2023-12-31,,,,UNVERIFIED,,
listed_derivatives_client_clearing,A4,"SEAT: Clearing (FCM/clearing broker) operations and clearing risk analyst — give-ups, margin, segregation; Client clearing / FCM operations and clearing risk analyst (give-ups, margin, segregation reporting); Listed derivatives / OTC client clearing operations and clearing risk analyst (FCM); Listed derivatives clearing and client clearing operations manager (FCM clearing, give-ups, client margin); Listed derivatives client clearing desk (clearing broker / FCM); Listed derivatives execution and clearing specialist (client clearing risk, give-ups/allocations, segregation and margin operations oversight) | cost_per_seat midpoint median 312500.0 | determinable_fraction median 0.775 | 24 terminality tasks",,,,UNVERIFIED,,
ma_advisory,A1,"Tender-offer antifraud and insider-trading restrictions | United States | Securities Exchange Act of 1934 Rules 14e-3 and 14e-5; 17 CFR §§240.14e-3, 240.14e-5",,,,UNVERIFIED,,
ma_advisory,A1,"UK Takeover Code | United Kingdom | The City Code on Takeovers and Mergers, Rules 3, 21 and 24",,,,UNVERIFIED,,
ma_advisory,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Investment banking fees,,,,UNVERIFIED,,
ma_advisory,A3,"London Stock Exchange Group | Global announced mergers and acquisitions value, full-year review | 3.4 USD trillion | as_of 2024-12-31",,,,UNVERIFIED,,
ma_advisory,A4,"SEAT: M&A advisers, valuation specialists and transaction-execution bankers | cost_per_seat midpoint median 700000.0 | determinable_fraction median 0.45 | 3 terminality tasks",,,,UNVERIFIED,,
macro_combined_rates_fx_em,A1,Basel III Liquidity Standards | International (BCBS) | Liquidity Coverage Ratio (LCR) Framework (2014),,,,UNVERIFIED,,
macro_combined_rates_fx_em,A1,"Dodd-Frank mandatory clearing and swap-dealer regulation | United States | Commodity Exchange Act sections 2(h) and 4s; 7 U.S.C. §§ 2(h), 6s; 17 CFR Part 23",,,,UNVERIFIED,,
macro_combined_rates_fx_em,A1,"EMIR derivatives reporting | European Union | Regulation (EU) No 648/2012, Article 9",,,,UNVERIFIED,,
macro_combined_rates_fx_em,A1,"European Market Infrastructure Regulation | EU | EMIR (EU) No 648/2012, Article 11",,,,UNVERIFIED,,
macro_combined_rates_fx_em,A1,"European Market Infrastructure Regulation | European Union | Regulation (EU) No 648/2012, Articles 4, 9 and 11",,,,UNVERIFIED,,
macro_combined_rates_fx_em,A1,"Swap recordkeeping | United States | Commodity Exchange Act swap-dealer rules, 17 CFR §23.202",,,,UNVERIFIED,,
macro_combined_rates_fx_em,A1,"U.S. Dodd-Frank Wall Street Reform and Consumer Protection Act, Title VII | United States | Commodity Exchange Act § 2(a)(13), 17 CFR Part 43 and Part 45",,,,UNVERIFIED,,
macro_combined_rates_fx_em,A2,Citigroup Inc. | 10-K | FY2023 | Markets - Fixed income,,,,UNVERIFIED,,
macro_combined_rates_fx_em,A2,Citigroup Inc. | Form 10-K | FY2023 | Global Markets,,,,UNVERIFIED,,
macro_combined_rates_fx_em,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Fixed Income Markets,,,,UNVERIFIED,,
macro_combined_rates_fx_em,A3,Bank for International Settlements (BIS) | Triennial Central Bank Survey - Foreign Exchange Turnover | 7500000000000 USD daily turnover | as_of 2022-04-01,,,,UNVERIFIED,,
macro_combined_rates_fx_em,A3,Bank for International Settlements | Triennial Central Bank Survey — foreign exchange average daily turnover | 7.5 USD trillion per day | as_of 2022-04-30,,,,UNVERIFIED,,
macro_combined_rates_fx_em,A3,Bank for International Settlements | Triennial Central Bank Survey: global OTC interest-rate derivatives turnover | 5.2 USD trillion average daily turnover | as_of 2022-04,,,,UNVERIFIED,,
macro_combined_rates_fx_em,A3,Bank for International Settlements | Triennial Central Bank Survey: global foreign-exchange market daily turnover | 7.5 USD trillion per day | as_of 2022-04-30,,,,UNVERIFIED,,
macro_combined_rates_fx_em,A3,Bank for International Settlements | Triennial Central Bank Survey: global foreign-exchange market turnover | 7.5 USD trillion average daily turnover | as_of 2022-04,,,,UNVERIFIED,,
macro_combined_rates_fx_em,A4,"SEAT: EM FX Trader; FX and emerging markets trader; FX and emerging-markets salespeople, spot and derivatives traders, local-markets traders and structurers; Rates, foreign-exchange and emerging-markets sales, trading and structuring | cost_per_seat midpoint median 650000.0 | determinable_fraction median 0.42500000000000004 | 12 terminality tasks",,,,UNVERIFIED,,
market_risk_management,A1,"Basel Committee — minimum capital requirements for market risk (FRTB) | Global (Basel Committee) | BCBS, Minimum capital requirements for market risk (January 2019), MAR10-MAR99",,,,UNVERIFIED,,
market_risk_management,A1,CRR3 — market risk own funds requirements implementing FRTB in the EU | EU | Regulation (EU) 2024/1623 amending Regulation (EU) No 575/2013,,,,UNVERIFIED,,
market_risk_management,A1,"EU implementation of the market risk framework | EU | Regulation (EU) No 575/2013 as amended by Regulation (EU) 2024/1623 (CRR3), Part Three Title IV, Arts 325–325bp",,,,UNVERIFIED,,
market_risk_management,A1,"EU market risk capital and trading book boundary | EU | Regulation (EU) No 575/2013 as amended, Part Three Title IV, Articles 325–325bp",,,,UNVERIFIED,,
market_risk_management,A1,"Fundamental Review of the Trading Book (market risk capital, P&L attribution and backtesting) | EU / Basel | Regulation (EU) No 575/2013 Part Three Title IV as amended (Articles 325-325bp); Basel Framework MAR30, MAR32, MAR33",,,,UNVERIFIED,,
market_risk_management,A1,"Fundamental Review of the Trading Book — minimum capital requirements for market risk | GLOBAL | BCBS d457 (January 2019), MAR20–MAR33 of the consolidated Basel Framework",,,,UNVERIFIED,,
market_risk_management,A1,"Market risk capital framework (FRTB): internal models approval, backtesting, PLA | Global / BCBS | BCBS d457, MAR30–MAR33 and MAR99",,,,UNVERIFIED,,
market_risk_management,A1,Model risk management supervisory guidance | US | Federal Reserve SR 11-7 / OCC Bulletin 2011-12,,,,UNVERIFIED,,
market_risk_management,A1,Trading book / banking book boundary and desk definition | EU / Basel | Basel Framework RBC25 and MAR12; CRR Articles 104 and 104b (trading desk definition),,,,UNVERIFIED,,
market_risk_management,A1,"US market risk capital rule | US | 12 CFR Part 217, Subpart F (Federal Reserve); 12 CFR Part 3 Subpart F (OCC)",,,,UNVERIFIED,,
market_risk_management,A1,"US market risk capital rule | US | 12 CFR Part 217, Subpart F (§§217.201-217.212), including VaR backtesting requirements",,,,UNVERIFIED,,
market_risk_management,A1,"US market risk rule | US / Federal Reserve, OCC, FDIC | 12 CFR Part 217 Subpart F (Market Risk Capital Rule)",,,,UNVERIFIED,,
market_risk_management,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Markets,,,,UNVERIFIED,,
market_risk_management,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Global Banking & Markets - Total operating expenses",,,,UNVERIFIED,,
market_risk_management,A2,UBS Group AG | Annual Report | FY2023 | Investment Bank - Global Markets (operating expenses),,,,UNVERIFIED,,
market_risk_management,A3,"Bank for International Settlements | OTC derivatives statistics — gross market value, all contracts (risk-bearing base) | 18.3 USD trillion (approximate) | as_of 2023-12-31",,,,UNVERIFIED,,
market_risk_management,A3,"Bank for International Settlements | OTC derivatives statistics — gross market value, all contracts | 17.0 USD trillion | as_of 2024-06-30",,,,UNVERIFIED,,
market_risk_management,A3,"Bank for International Settlements | OTC derivatives statistics — notional amounts outstanding, all contracts (population of trading book exposures) | 730 USD trillion | as_of 2024-06-30",,,,UNVERIFIED,,
market_risk_management,A3,Bank for International Settlements | Semiannual OTC derivatives statistics — gross market value of OTC derivatives | 12.4 USD trillions | as_of 2023-06-30,,,,UNVERIFIED,,
market_risk_management,A3,European Banking Authority | Risk Dashboard - market risk risk-weighted assets as a share of total RWA (EU banks) | 4.0 percent of total RWA | as_of 2023-12-31,,,,UNVERIFIED,,
market_risk_management,A3,The Goldman Sachs Group | 10-K FY2023 — Market RWAs | 100 USD billion (approximate) | as_of 2023-12-31,,,,UNVERIFIED,,
market_risk_management,A4,"SEAT: Market risk manager (VaR/ES production, limit monitoring, stress testing for trading books); Market risk manager / risk analytics (VaR, stress testing, limits, FRTB implementation); Market risk manager / risk analytics quant (limits, VaR, stress, FRTB desk-level capital); Market risk manager / risk analytics specialist covering trading desks | cost_per_seat midpoint median 355000.0 | determinable_fraction median 0.7 | 16 terminality tasks",,,,UNVERIFIED,,
market_risk_valuation_control,A1,"Basel market-risk capital framework, including Fundamental Review of the Trading Book | Global Basel Committee framework as locally implemented | Basel Framework, Market Risk chapters MAR10-MAR99",,,,UNVERIFIED,,
market_risk_valuation_control,A1,"Capital Requirements Regulation—Prudent Valuation | European Union | Regulation (EU) No 575/2013, Article 105",,,,UNVERIFIED,,
market_risk_valuation_control,A1,Federal Reserve model risk management guidance | United States | SR Letter 11-7 (OCC Bulletin 2011-12),,,,UNVERIFIED,,
market_risk_valuation_control,A1,"Fundamental Review of the Trading Book as implemented in the Capital Requirements Regulation | European Union | Regulation (EU) No 575/2013, as amended, Articles 325 and 325a",,,,UNVERIFIED,,
market_risk_valuation_control,A1,"IFRS 13 Fair Value Measurement (valuation hierarchy and disclosures) | IFRS-reporting jurisdictions | IFRS 13, paragraphs 72-99",,,,UNVERIFIED,,
market_risk_valuation_control,A1,"Market Risk Capital Rule | United States | 12 C.F.R. Part 217, Subpart F",,,,UNVERIFIED,,
market_risk_valuation_control,A1,"PRA model risk management principles | United Kingdom | Bank of England PRA Supervisory Statement SS1/23, effective 17 May 2024",,,,UNVERIFIED,,
market_risk_valuation_control,A1,"Swap-dealer risk-management program | United States | Commodity Futures Trading Commission regulation, 17 CFR §23.600",,,,UNVERIFIED,,
market_risk_valuation_control,A2,Bank of America | Form 10-K | FY2024 | Sales and trading revenue,,,,UNVERIFIED,,
market_risk_valuation_control,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Compensation expense (consolidated; control-function seats costed herein),,,,UNVERIFIED,,
market_risk_valuation_control,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Markets & Securities Services,,,,UNVERIFIED,,
market_risk_valuation_control,A3,Bank for International Settlements | OTC derivatives statistics: total notional amount outstanding | 729.8 USD trillion | as_of 2024-06-30,,,,UNVERIFIED,,
market_risk_valuation_control,A3,Bank for International Settlements | OTC derivatives statistics—gross market value | 19.8 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
market_risk_valuation_control,A4,"SEAT: Market-risk managers, product controllers, valuation-control specialists and XVA traders; Market-risk managers, product controllers, valuation-control specialists and capital analysts; Market-risk managers, valuation-control specialists, product controllers and desk-finance officers; Valuation control, product control & model risk (product controllers, valuation reviewers, model validators) | cost_per_seat midpoint median 487500.0 | determinable_fraction median 0.79 | 12 terminality tasks",,,,UNVERIFIED,,
model_risk_management,A1,"Internal model approval and independent validation for market and counterparty credit risk models | EU | Regulation (EU) No 575/2013 Articles 325bi(1)(e), 368 and 383; ECB Guide to Internal Models (2024)",,,,UNVERIFIED,,
model_risk_management,A1,Model validation for cleared/uncleared margin models | US | 17 CFR 23.154(b)(5) (CFTC initial margin model approval and annual review),,,,UNVERIFIED,,
model_risk_management,A1,"Supervisory guidance on model risk management | US | Federal Reserve SR Letter 11-7 / OCC Bulletin 2011-12, Supervisory Guidance on Model Risk Management",,,,UNVERIFIED,,
model_risk_management,A2,Deutsche Bank AG | Annual Report | FY2023 | Investment Bank - Noninterest expenses,,,,UNVERIFIED,,
model_risk_management,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Global Banking & Markets - Total operating expenses",,,,UNVERIFIED,,
model_risk_management,A4,"SEAT: Model validation quant / model risk manager covering pricing, VaR, XVA and margin models | cost_per_seat midpoint median 435000.0 | determinable_fraction median 0.75 | 4 terminality tasks",,,,UNVERIFIED,,
municipal_public_finance,A1,"MSRB — fair pricing and transaction reporting for municipal securities | US | MSRB Rule G-30; MSRB Rule G-14 (RTRS, 15-minute reporting)",,,,UNVERIFIED,,
municipal_public_finance,A1,SEC — municipal securities continuing disclosure | US | 17 CFR 240.15c2-12,,,,UNVERIFIED,,
municipal_public_finance,A3,SIFMA | US municipal bond issuance | 384.9 USD billions per year | as_of 2023-12-31,,,,UNVERIFIED,,
municipal_public_finance,A4,SEAT: Municipal securities trader and underwriter (tax-exempt and taxable munis) | cost_per_seat midpoint median 650000.0 | determinable_fraction median 0.45 | 3 terminality tasks,,,,UNVERIFIED,,
prime_brokerage_financing,A1,Basel III — counterparty credit risk on client derivatives and SFTs (SA-CCR) | Global (BCBS) | Basel Framework CRE52,,,,UNVERIFIED,,
prime_brokerage_financing,A1,"CSDR settlement discipline | EU | Regulation (EU) No 909/2014, Art. 7",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Capital Requirements Regulation | European Union | Regulation (EU) No 575/2013, Articles 111, 223 and 429",,,,UNVERIFIED,,
prime_brokerage_financing,A1,Client assets and client money rules | UK / FCA | CASS 6 (custody assets) and CASS 7 (client money),,,,UNVERIFIED,,
prime_brokerage_financing,A1,Credit by brokers and dealers (margin) | US / Federal Reserve | 12 CFR Part 220 (Regulation T),,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Credit extension on securities (margin) | US | Federal Reserve Regulation T, 12 CFR Part 220; FINRA Rule 4210",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Customer Protection Rule — possession/control and reserve formula for prime brokerage balances | US | SEC Rule 15c3-3, 17 CFR 240.15c3-3 and Exhibit A thereto",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Customer protection, reserve formula and possession or control | US | SEC Rule 15c3-3 (17 CFR 240.15c3-3) and Exhibit A reserve formula; Rule 15c3-1 net capital",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Customer protection: reserves and custody of securities | US / SEC | 17 CFR 240.15c3-3 (Rule 15c3-3, Exhibit A reserve formula)",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Customer-protection and margin rules | United States | SEC Rule 15c3-3, 17 CFR § 240.15c3-3; Regulation T, 12 CFR Part 220",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Customer-protection and possession-or-control requirements | United States | SEC Rule 15c3-3, 17 CFR §240.15c3-3",,,,UNVERIFIED,,
prime_brokerage_financing,A1,FINRA margin requirements | United States | FINRA Rule 4210,,,,UNVERIFIED,,
prime_brokerage_financing,A1,Regulation SHO | United States | 17 C.F.R. §242.204,,,,UNVERIFIED,,
prime_brokerage_financing,A1,Regulation SHO — locate and close-out requirements | US | 17 CFR 242.203 and 242.204,,,,UNVERIFIED,,
prime_brokerage_financing,A1,Regulation SHO — locate requirement for short sales | US | 17 C.F.R. § 242.203(b),,,,UNVERIFIED,,
prime_brokerage_financing,A1,Regulation T (extension of credit by brokers-dealers) | United States | 12 CFR Part 220,,,,UNVERIFIED,,
prime_brokerage_financing,A1,Regulation T margin for customer securities credit | US | 12 CFR 220,,,,UNVERIFIED,,
prime_brokerage_financing,A1,SEC Customer Protection Rule | United States | 17 C.F.R. §240.15c3-3,,,,UNVERIFIED,,
prime_brokerage_financing,A1,SEC Prime Broker Customer Protection and Margin Rules | United States | 17 C.F.R. §§240.15c3-3 and 240.15c3-1,,,,UNVERIFIED,,
prime_brokerage_financing,A1,SEC Regulations | United States | 17 CFR § 240.15c3-3 (Customer Protection Rule),,,,UNVERIFIED,,
prime_brokerage_financing,A1,SEC customer protection rule | US | 17 CFR 240.15c3-3 (Rule 15c3-3),,,,UNVERIFIED,,
prime_brokerage_financing,A1,"SFTR securities financing transaction reporting | EU | Regulation (EU) 2015/2365, Article 4",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"SFTR — securities financing transaction reporting | EU | Regulation (EU) 2015/2365, Art. 4",,,,UNVERIFIED,,
prime_brokerage_financing,A1,Securities Exchange Act of 1934 | United States | Rule 15c3-3 (Customer Protection Rule),,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Securities lending transaction reporting | US / SEC | 17 CFR 240.10c-1a (Rule 10c-1a, adopted October 2023)",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Securities lending transaction reporting | US | SEC Rule 10c-1a (17 CFR 240.10c-1a), adopted October 2023",,,,UNVERIFIED,,
prime_brokerage_financing,A1,"Securities lending transaction reporting | US | SEC Rule 10c-1a, 17 CFR 240.10c-1a (adopted 2023)",,,,UNVERIFIED,,
prime_brokerage_financing,A1,U.S. Securities and Exchange Commission customer protection rule | United States | 17 CFR § 240.15c3-3,,,,UNVERIFIED,,
prime_brokerage_financing,A2,BNP Paribas | Universal Registration Document | FY2023 | Global Markets - Equity & Prime Services,,,,UNVERIFIED,,
prime_brokerage_financing,A2,"Goldman Sachs Group, Inc. | 10-K | FY2023 | Equities client execution",,,,UNVERIFIED,,
prime_brokerage_financing,A2,"Goldman Sachs Group, Inc. | 2024 Form 10-K | FY2024 | Equities",,,,UNVERIFIED,,
prime_brokerage_financing,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Equity Markets,,,,UNVERIFIED,,
prime_brokerage_financing,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Equity Markets,,,,UNVERIFIED,,
prime_brokerage_financing,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Markets & Securities Services,,,,UNVERIFIED,,
prime_brokerage_financing,A2,Morgan Stanley | Form 10-K | FY2023 | Equity net revenues — prime brokerage (Institutional Securities MD&A),,,,UNVERIFIED,,
prime_brokerage_financing,A2,Morgan Stanley | Form 10-K | FY2023 | Prime Brokerage,,,,UNVERIFIED,,
prime_brokerage_financing,A2,Morgan Stanley | Form 10-K | FY2024 | Prime Brokerage,,,,UNVERIFIED,,
prime_brokerage_financing,A2,The Goldman Sachs Group | Form 10-K | FY2023 | Equities financing (Global Banking & Markets),,,,UNVERIFIED,,
prime_brokerage_financing,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Equities financing",,,,UNVERIFIED,,
